DEPARTAMENTO,MUNICIPIO,FECHA,EVENTO,FALLECIDOS,HERIDOS,FAMILIAS,VIVIENDAS_DESTRUIDAS,HECTAREAS,RECURSOS_EJECUTADOS,VALOR_KIT_DE_ALIMENTO,VALOR_MATERIALES_DE_CONSTRUCCION,VALORES_MATERIALES_DE_CONSTRUCCION
PUTUMAYO,MEDINA,04/05/21,INUNDACION,0,0,2,0,0,0,0,0,0
PUTUMAYO,EBEJICO,04/05/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,BETULIA,04/05/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,RETIRO,04/06/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,OCAÑA,04/05/21,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
PUTUMAYO,CHINCHINA,04/06/21,MOVIMIENTO EN MASA,0,0,6,0,0,0,0,0,0
PUTUMAYO,CASTILLA LA NUEVA,04/07/21,CRECIENTE SUBITA,0,0,4,0,0,0,0,0,0
PUTUMAYO,CASTILLA LA NUEVA,04/07/21,CRECIENTE SUBITA,0,0,4,0,0,0,0,0,0
PUTUMAYO,GACHANCIPA,04/07/21,EXPLOSION,0,0,0,0,0,0,0,0,0
PUTUMAYO,ABREGO,04/07/21,INUNDACION,0,0,1,1,0,0,0,0,0
PUTUMAYO,ACACIAS,04/07/21,CRECIENTE SUBITA,2,0,0,0,0,0,0,0,0
PUTUMAYO,SINCELEJO,04/05/21,INUNDACION,0,0,4,0,0,0,0,0,0
PUTUMAYO,BUCARASICA,04/08/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,VENECIA,04/08/21,INCENDIO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
PUTUMAYO,PRADO,04/08/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,OCAÑA,04/07/21,INUNDACION,0,0,2,0,0,0,0,0,0
PUTUMAYO,ARBOLEDAS,04/09/21,VENDAVAL,0,0,0,0,0,0,0,0,0
PUTUMAYO,ARBOLEDAS,04/09/21,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
PUTUMAYO,RIONEGRO,04/08/21,CRECIENTE SUBITA,0,0,0,0,0,1910433534,6,0,0
PUTUMAYO,CHIMA,04/08/21,CRECIENTE SUBITA,0,0,0,0,5,0,0,0,0
PUTUMAYO,MARMATO,04/09/21,ACCIDENTE MINERO,0,0,0,0,0,0,0,0,0
PUTUMAYO,YACOPI,04/08/21,VENDAVAL,0,0,31,0,0,0,0,0,0
PUTUMAYO,VILLAVICENCIO,04/09/21,VENDAVAL,0,0,1,0,0,0,0,0,0
PUTUMAYO,SANTAFE DE ANTIOQUIA,04/10/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,UNGUIA,04/09/21,INUNDACION,0,0,580,0,0,0,0,0,0
PUTUMAYO,MADRID,04/10/21,EXPLOSION,0,1,0,0,0,210557584,5,0,0
PUTUMAYO,SALGAR,04/09/21,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
PUTUMAYO,JERICO,03/26/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
PUTUMAYO,SAN ANTONIO,04/10/21,INUNDACION,0,0,4,0,0,0,0,0,0
PUTUMAYO,ARMERO,04/10/21,TEMPORAL,0,0,5,0,5,0,0,0,0
PUTUMAYO,PALMIRA,04/11/21,INCENDIO ESTRUCTURAL,0,0,0,0,0,0,0,0,0
PUTUMAYO,PACHO,04/11/21,VENDAVAL,0,0,3,0,0,0,0,0,0
PUTUMAYO,GUADUAS,04/10/21,INUNDACION,0,0,5,0,0,0,0,0,0
PUTUMAYO,LA PALMA,04/11/21,TEMPORAL,0,0,12,0,0,0,0,0,0
PUTUMAYO,CUCAITA,04/11/21,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,47590704,6,0,0
PUTUMAYO,EL TAMBO,04/11/21,AVENIDA TORRENCIAL,0,0,0,0,0,0,0,0,0
PUTUMAYO,SABANALARGA,04/10/21,VENDAVAL,0,0,7,0,0,0,0,0,0
PUTUMAYO,ORITO,04/11/21,INUNDACION,0,0,145,0,0,0,0,0,0
PUTUMAYO,ANSERMA,04/10/21,TEMPORAL,0,0,2,0,0,0,0,0,0
PUTUMAYO,CALDAS,04/10/21,COLAPSO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
PUTUMAYO,CHAPARRAL,04/10/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,VILLAVICENCIO,04/12/21,CRECIENTE SUBITA,0,0,587,8,0,0,0,0,0
QUINDIO,MEDINA,04/12/21,CRECIENTE SUBITA,0,0,1,0,0,0,0,0,0
QUINDIO,VISTAHERMOSA,04/12/21,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,GUAMAL,04/12/21,CRECIENTE SUBITA,0,0,2,0,0,0,0,0,0
QUINDIO,FLORESTA,04/11/21,VENDAVAL,0,0,16,0,0,0,0,0,0
QUINDIO,BUCARASICA,04/12/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,CONVENCION,04/12/21,TEMPORAL,0,1,0,0,0,0,0,0,0
QUINDIO,SAN ROQUE,04/12/21,TEMPORAL,0,0,9,0,0,0,0,0,0
QUINDIO,PUERTO BERRIO,04/12/21,INUNDACION,0,0,10,0,0,0,0,0,0
QUINDIO,EL CARMEN DE BOLIVAR,04/12/21,INUNDACION,0,0,0,0,0,0,0,0,0
QUINDIO,REMEDIOS,04/08/21,TEMPORAL,0,0,1,0,0,0,0,0,0
QUINDIO,SAN FRANCISCO,04/10/21,TEMPORAL,0,0,5,0,0,0,0,0,0
QUINDIO,BETANIA,04/10/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,LA ESTRELLA,04/11/21,INCENDIO ESTRUCTURAL,0,0,1,1,0,0,0,0,0
QUINDIO,UBALA,04/12/21,INUNDACION,0,0,2,0,0,0,0,0,0
QUINDIO,SAN AGUSTIN,04/12/21,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
QUINDIO,GUATEQUE,04/12/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,SAHAGUN,04/12/21,TEMPORAL,0,0,54,0,0,0,0,0,0
QUINDIO,EL CARMEN DE BOLIVAR,04/13/2021,INUNDACION,0,0,0,0,0,0,0,0,0
QUINDIO,GRANADA,04/12/21,INUNDACION,0,0,3,0,10,1147259858,5,234000000,0
QUINDIO,EL CARMEN DE BOLIVAR,04/12/21,INUNDACION,0,0,3842,87,0,0,0,0,0
QUINDIO,GRANADA,04/12/21,CRECIENTE SUBITA,0,0,3,0,0,0,0,0,0
QUINDIO,GACHALA,04/14/2021,MOVIMIENTO EN MASA,0,0,25,0,0,0,0,0,0
QUINDIO,UTICA,04/13/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
QUINDIO,LA VEGA,04/10/21,INUNDACION,0,0,2,0,0,0,0,0,0
QUINDIO,FOMEQUE,04/12/21,INUNDACION,0,0,0,0,0,0,0,0,0
QUINDIO,SASAIMA,04/13/2021,VENDAVAL,0,0,3,0,0,0,0,0,0
QUINDIO,OCAÑA,04/13/2021,VENDAVAL,0,0,8,0,0,0,0,0,0
QUINDIO,CIENAGA,04/13/2021,ACCIDENTE TRANSPORTE AEREO,0,1,0,0,0,0,0,0,0
QUINDIO,CHIMA,04/13/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
QUINDIO,CARMEN DE APICALA,04/13/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
QUINDIO,ABREGO,04/14/2021,INUNDACION,0,0,30,0,0,0,0,0,0
QUINDIO,ABREGO,04/13/2021,TEMPORAL,0,0,5,0,0,0,0,0,0
QUINDIO,SOACHA,04/14/2021,INCENDIO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
QUINDIO,TIBU,04/13/2021,INUNDACION,0,0,20,0,0,0,0,0,0
QUINDIO,SAN VICENTE DE CHUCURI,04/13/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,OROCUE,04/14/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,354880000,0,93600000,0
QUINDIO,ISTMINA,04/14/2021,MOVIMIENTO EN MASA,0,0,16,0,0,0,0,0,0
QUINDIO,MANATI,04/14/2021,VENDAVAL,0,0,8,0,0,0,0,0,0
QUINDIO,MEDIO BAUDO,04/08/21,INUNDACION,0,0,315,0,0,0,0,0,0
QUINDIO,SAN SEBASTIAN DE BUENAVISTA,02/24/2021,EROSION,0,0,0,0,0,0,0,0,0
QUINDIO,RIO QUITO,04/08/21,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,SAN JOSE DEL PALMAR,03/21/2021,INCENDIO ESTRUCTURAL,0,0,5,5,0,0,0,0,0
QUINDIO,BAJO BAUDO,04/15/2021,INUNDACION,0,0,104,0,0,0,0,0,0
QUINDIO,BAJO BAUDO,04/14/2021,VENDAVAL,0,0,20,0,0,0,0,0,0
QUINDIO,SAN MARTIN,04/14/2021,INUNDACION,0,0,4,0,0,0,0,0,0
QUINDIO,GRANADA,04/15/2021,INUNDACION,0,0,4,0,0,0,0,0,0
QUINDIO,PUERTO LLERAS,04/14/2021,INUNDACION,0,0,4,0,550,0,0,0,0
QUINDIO,EL CASTILLO,04/15/2021,CRECIENTE SUBITA,0,0,5,2,0,0,0,0,0
QUINDIO,SAN ANTONIO,04/12/21,MOVIMIENTO EN MASA,0,0,1,1,0,0,0,0,0
QUINDIO,SORA,04/15/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
QUINDIO,NEIVA,04/15/2021,INCENDIO ESTRUCTURAL,0,1,0,0,0,0,0,0,0
QUINDIO,MANIZALES,04/15/2021,INCENDIO ESTRUCTURAL,0,0,10,10,0,0,0,0,0
QUINDIO,ABREGO,04/15/2021,AVENIDA TORRENCIAL,0,0,0,0,0,1045243590,6,0,0
QUINDIO,CALDONO,04/15/2021,VENDAVAL,0,0,14,0,5,0,0,0,0
QUINDIO,SUAREZ,04/15/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
QUINDIO,ARATOCA,04/15/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
QUINDIO,PUERTO GAITAN,04/16/2021,INCENDIO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
QUINDIO,BOJAYA,04/16/2021,INUNDACION,0,0,98,0,0,0,0,0,0
QUINDIO,BAHIA SOLANO,04/16/2021,MOVIMIENTO EN MASA,0,0,1,1,0,0,0,0,0
QUINDIO,CARTAGENA,04/16/2021,TEMPORAL,0,0,14,0,0,0,0,0,0
QUINDIO,VILLAHERMOSA,04/16/2021,TEMPORAL,0,0,1,0,0,0,0,0,0
QUINDIO,NATAGAIMA,04/16/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0,0,0,0,0
QUINDIO,PUERTO CONCORDIA,04/17/2021,INUNDACION,0,0,4,0,0,0,0,0,0
QUINDIO,ABREGO,04/17/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,CIENAGA,04/17/2021,VENDAVAL,0,0,17,0,0,0,0,0,0
QUINDIO,CARTAGENA,04/12/21,INUNDACION,0,0,3843,1,0,0,0,0,0
QUINDIO,TADO,04/17/2021,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,LLORO,04/16/2021,INUNDACION,0,0,300,0,0,0,0,0,0
QUINDIO,BALBOA,04/18/2021,VENDAVAL,0,0,2,0,0,0,0,0,0
QUINDIO,LA CELIA,04/18/2021,TEMPORAL,0,0,0,0,0,408226366,5,0,0
QUINDIO,BARRANQUILLA,04/18/2021,VENDAVAL,0,0,2103,0,0,0,0,0,0
QUINDIO,ORITO,04/18/2021,INUNDACION,0,0,0,0,0,0,0,0,0
QUINDIO,CUITIVA,04/11/21,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
QUINDIO,SORA,04/15/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,URAMITA,04/13/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,FREDONIA,04/14/2021,COLAPSO ESTRUCTURAL,2,0,0,0,0,0,0,0,0
QUINDIO,SALGAR,04/18/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,CAPARRAPI,04/19/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,CHAPARRAL,04/18/2021,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,TAMESIS,04/19/2021,INUNDACION,0,0,2,0,0,0,0,0,0
QUINDIO,URAMITA,04/16/2021,VENDAVAL,0,0,0,0,0,0,0,0,0
QUINDIO,ARMENIA,04/15/2021,TEMPORAL,0,0,0,0,0,0,0,0,0
QUINDIO,SOACHA,04/19/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,JAMUNDI,04/18/2021,VENDAVAL,0,0,1,0,0,0,0,0,0
QUINDIO,GIRON,04/19/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
QUINDIO,SUSA,04/18/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
QUINDIO,BOGOTA DC,04/20/2021,EXPLOSION,1,0,10,0,0,0,0,0,0
QUINDIO,MACARAVITA,04/20/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
QUINDIO,ARMENIA,04/20/2021,TEMPORAL,0,0,6,0,0,0,0,0,0
QUINDIO,ARMENIA,04/20/2021,INCENDIO ESTRUCTURAL,0,1,0,0,0,0,0,0,0
QUINDIO,SALAMINA,04/20/2021,TORMENTA ELECTRICA,1,2,0,0,0,0,0,0,0
QUINDIO,MONTERREY,04/20/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
QUINDIO,MONTENEGRO,04/20/2021,VENDAVAL,0,0,1,0,0,0,0,0,0
QUINDIO,PALERMO,03/17/2021,MOVIMIENTO EN MASA,0,0,42,0,0,0,0,0,0
QUINDIO,BARBACOAS,04/20/2021,INUNDACION,0,0,336,0,0,0,0,0,0
QUINDIO,CACHIRA,04/21/2021,VENDAVAL,0,0,1,0,0,0,0,0,0
QUINDIO,UBALA,04/12/21,TEMPORAL,0,0,14,0,0,0,0,0,0
QUINDIO,PUERTO GAITAN,04/21/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100,0,0,0,0
QUINDIO,CONSACA,04/21/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,ILES,04/21/2021,MOVIMIENTO EN MASA,0,0,1,1,0,0,0,0,0
QUINDIO,PUERTO LOPEZ,04/21/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,120,0,0,0,0
QUINDIO,BURITICA,04/22/2021,ACCIDENTE MINERO,0,0,0,0,0,0,0,0,0
QUINDIO,MONGUI,04/21/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20,0,0,0,0
QUINDIO,REMEDIOS,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,RAGONVALIA,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10,0,0,0,0
QUINDIO,CAPARRAPI,04/20/2021,TEMPORAL,0,0,12,0,0,0,0,0,0
QUINDIO,MEDELLIN,04/22/2021,INCENDIO ESTRUCTURAL,0,1,1,0,0,0,0,0,0
QUINDIO,PURIFICACION,04/22/2021,INCENDIO ESTRUCTURAL,0,4,0,0,0,0,0,0,0
QUINDIO,TIMANA,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40,0,0,0,0
QUINDIO,PUEBLO RICO,04/23/2021,AVENIDA TORRENCIAL,0,0,7,0,0,0,0,0,0
QUINDIO,ALGECIRAS,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5,0,0,0,0
QUINDIO,ALGECIRAS,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
QUINDIO,MURINDO,04/23/2021,VENDAVAL,0,0,7,0,0,0,0,0,0
QUINDIO,HELICONIA,04/20/2021,TEMPORAL,0,0,0,0,0,0,0,0,0
QUINDIO,FRONTINO,04/20/2021,TEMPORAL,0,0,5,0,0,0,0,0,0
QUINDIO,COCORNA,04/22/2021,MOVIMIENTO EN MASA,0,0,20,0,0,0,0,0,0
QUINDIO,ANDES,04/23/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,QUIPILE,04/23/2021,INCENDIO DE COBERTURA VEGETAL,0,0,1,0,0,0,0,0,0
QUINDIO,PACHO,04/16/2021,VENDAVAL,0,0,1,0,0,0,0,0,0
QUINDIO,GUTIERREZ,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4,0,0,0,0
QUINDIO,CUMARAL,04/23/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,PUERTO RICO,04/23/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
QUINDIO,OLAYA HERRERA,04/23/2021,INCENDIO ESTRUCTURAL,1,0,10,7,0,0,0,0,0
QUINDIO,CERTEGUI,04/23/2021,MOVIMIENTO EN MASA,0,0,2,0,0,0,0,0,0
QUINDIO,RAGONVALIA,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50,0,0,0,0
QUINDIO,VILLAVICENCIO,04/23/2021,INCENDIO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
QUINDIO,MARMATO,04/23/2021,ACCIDENTE MINERO,1,0,0,0,0,0,0,0,0
QUINDIO,QUEBRADANEGRA,04/23/2021,INUNDACION,0,0,3,0,0,0,0,0,0
QUINDIO,SUTATAUSA,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
QUINDIO,DOSQUEBRADAS,04/25/2021,INCENDIO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
QUINDIO,FOSCA,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
QUINDIO,CAQUEZA,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,MERCADERES,04/24/2021,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,UBAQUE,04/25/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12,0,0,0,0
QUINDIO,CHINACOTA,04/25/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,VILLAVICENCIO,04/26/2021,INUNDACION,0,0,1,0,0,0,0,0,0
QUINDIO,MOLAGAVITA,04/25/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
QUINDIO,SAMACA,04/21/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,SAMACA,04/22/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
QUINDIO,VILLAVICENCIO,04/26/2021,CRECIENTE SUBITA,0,0,1,0,0,0,0,0,0
QUINDIO,QUIBDO,04/26/2021,COLAPSO ESTRUCTURAL,0,0,1,0,0,0,0,0,0
QUINDIO,SALAZAR,04/27/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,GRAMALOTE,04/27/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,LOURDES,04/27/2021,INUNDACION,0,0,0,0,0,0,0,0,0
QUINDIO,TIBU,04/27/2021,EROSION,0,0,0,0,0,0,0,0,0
QUINDIO,VILLA DEL ROSARIO,04/27/2021,INUNDACION,0,0,177,0,0,0,0,0,0
QUINDIO,GRAMALOTE,04/27/2021,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,LOS PATIOS,04/27/2021,AVENIDA TORRENCIAL,0,0,3,0,0,0,0,0,0
QUINDIO,EL TAMBO,04/25/2021,GRANIZADA,0,0,100,0,0,0,0,0,0
QUINDIO,DABEIBA,04/27/2021,CRECIENTE SUBITA,0,0,3,0,0,0,0,0,0
QUINDIO,CUCUTA,04/27/2021,INUNDACION,0,0,26,0,0,0,0,0,0
QUINDIO,ONZAGA,04/26/2021,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,SAN LUIS,04/26/2021,INUNDACION,0,0,9,0,0,0,0,0,0
QUINDIO,SAN LUIS,04/26/2021,INUNDACION,0,0,1,0,0,0,0,0,0
QUINDIO,SAN LUIS,04/26/2021,INUNDACION,0,0,5,0,0,0,0,0,0
QUINDIO,EL BAGRE,04/27/2021,INUNDACION,0,0,56,0,0,0,0,0,0
QUINDIO,SOPETRAN,04/27/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,COCORNA,04/27/2021,MOVIMIENTO EN MASA,0,0,4,0,0,0,0,0,0
QUINDIO,SUTATENZA,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2,0,0,0,0
QUINDIO,SANTA ROSA DE OSOS,04/23/2021,VENDAVAL,0,0,9,0,0,0,0,0,0
QUINDIO,BUCARASICA,04/27/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,BELLO,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1,0,0,0,0
QUINDIO,SAN FRANCISCO,04/26/2021,MOVIMIENTO EN MASA,0,0,15,0,0,0,0,0,0
QUINDIO,EL PEÑON,04/27/2021,INUNDACION,0,0,1,0,0,0,0,0,0
QUINDIO,VENECIA,04/27/2021,INUNDACION,0,0,1,0,0,0,0,0,0
QUINDIO,SANTA MARIA,04/27/2021,CRECIENTE SUBITA,0,0,0,0,0,205549400,0,41769000,0
QUINDIO,NEIVA,04/27/2021,AVENIDA TORRENCIAL,0,0,18,0,0,0,0,0,0
QUINDIO,APIA,04/27/2021,INUNDACION,0,0,0,0,0,0,0,0,0
QUINDIO,CACHIRA,04/27/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,VILLAVICENCIO,04/27/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,SANTUARIO,04/27/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,ANSERMA,04/28/2021,MOVIMIENTO EN MASA,1,0,1,1,0,0,0,0,0
QUINDIO,TOTA,04/26/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3,0,0,0,0
QUINDIO,TOTA,04/26/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6,0,0,0,0
QUINDIO,TENZA,04/24/2021,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15,0,0,0,0
QUINDIO,LA CELIA,04/28/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,BOJAYA,04/27/2021,INUNDACION,0,0,1365,0,0,0,0,0,0
QUINDIO,VILLAGOMEZ,04/28/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,SAN BERNARDO,04/28/2021,INUNDACION,0,0,20,0,0,0,0,0,0
QUINDIO,IBAGUE,04/28/2021,CRECIENTE SUBITA,0,0,0,0,0,0,0,0,0
QUINDIO,FRESNO,04/28/2021,MOVIMIENTO EN MASA,0,0,5,0,0,0,0,0,0
QUINDIO,CAIMITO,04/28/2021,INUNDACION,0,0,0,0,120,0,0,0,0
QUINDIO,PEREIRA,04/28/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
QUINDIO,ARANZAZU,04/27/2021,TEMPORAL,0,0,1,0,0,0,0,0,0
QUINDIO,VALLEDUPAR,04/28/2021,COLAPSO ESTRUCTURAL,0,3,0,0,0,0,0,0,0
QUINDIO,ANCUYA,04/28/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,LOS ANDES,04/28/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,TUQUERRES,04/29/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,SANTA BARBARA,04/29/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,SAN JUAN DE BETULIA,04/28/2021,TEMPORAL,0,0,0,0,0,0,0,0,0
QUINDIO,PORE,04/29/2021,INUNDACION,0,0,1,1,0,0,0,0,0
QUINDIO,SANTA MARIA,04/27/2021,CRECIENTE SUBITA,0,0,429,23,0,132998200,0,57798000,0
QUINDIO,SANTA MARIA,04/27/2021,MOVIMIENTO EN MASA,0,0,2,1,0,0,0,0,0
QUINDIO,EL ZULIA,04/29/2021,INUNDACION,0,0,70,0,0,0,0,0,0
QUINDIO,PUERTO SANTANDER,04/29/2021,INUNDACION,0,0,156,0,0,0,0,0,0
QUINDIO,MONTERREY,04/28/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,MELGAR,04/29/2021,INUNDACION,0,0,5,0,0,0,0,0,0
QUINDIO,SAN CAYETANO,04/29/2021,INUNDACION,0,0,20,0,0,139070920,2,34632000,0
QUINDIO,PALERMO,04/27/2021,CRECIENTE SUBITA,0,0,1,0,0,0,0,0,0
QUINDIO,SAN ANTONIO,04/29/2021,MOVIMIENTO EN MASA,0,0,2,0,0,744080534,4,0,0
QUINDIO,DABEIBA,04/29/2021,TEMPORAL,0,0,4,0,0,0,0,0,0
QUINDIO,MERCADERES,04/29/2021,MOVIMIENTO EN MASA,0,0,4,0,0,0,0,0,0
QUINDIO,ANAPOIMA,04/29/2021,CRECIENTE SUBITA,0,0,1,0,0,0,0,0,0
QUINDIO,MELGAR,04/29/2021,INUNDACION,0,0,32,0,0,498973116,0,0,0
QUINDIO,PORE,04/29/2021,CRECIENTE SUBITA,0,0,2,0,0,0,0,0,0
QUINDIO,VILLAVICENCIO,04/29/2021,CRECIENTE SUBITA,0,0,10,4,0,0,0,0,0
QUINDIO,EL DORADO,04/29/2021,CRECIENTE SUBITA,0,0,4,0,0,0,0,0,0
QUINDIO,DABEIBA,04/29/2021,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,0
QUINDIO,MEDINA,04/30/2021,CRECIENTE SUBITA,0,0,1,0,0,0,0,0,0
QUINDIO,ANAPOIMA,04/29/2021,INUNDACION,0,0,1,1,0,323691911,4,0,0
QUINDIO,GUADUAS,04/30/2021,CRECIENTE SUBITA,0,0,40,0,0,0,0,0,0
RISARALDA,PULI,04/30/2021,MOVIMIENTO EN MASA,0,0,1,0,0,0,0,0,0
RISARALDA,CUMARAL,04/30/2021,INUNDACION,0,0,28,0,0,0,0,0,0
RISARALDA,CABUYARO,04/27/2021,CRECIENTE SUBITA,0,0,50,0,0,0,0,0,0
RISARALDA,GRANADA,04/30/2021,CRECIENTE SUBITA,0,0,1,0,0,0,0,0,0
RISARALDA,EL CASTILLO,04/29/2021,INUNDACION,0,0,13,0,0,0,0,0,0
RISARALDA,PUERTO LLERAS,04/30/2021,INUNDACION,0,0,200,0,0,0,0,0,0
RISARALDA,SAN JOSE DEL GUAVIARE,04/30/2021,INUNDACION,0,0,1,0,0,0,0,0,0
